gauge_id,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,glim_1st_class_frac,glim_2nd_class_frac,carbonate_rocks_frac,geol_permeability,baseflow_index,huc_02,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac
2077200,3.27839698836413,2.86084161533196,0.0711893440034286,0.0489889008542847,0.872634286050719,23.25,1.22368421052632,257.7,4.52502194907814,1.0,0.0,0.0,-14.1,0.343001017151752,3,1.03571428571429,1.50000001490116,0.472170183961194,0.824324961341703,0.479047097894369,14.9104386752416,10.7908772753333,11.7126581298381,0.0,0.0,25.726853156108,36.39778,-79.19667,194.0,7.08453,121.69,126.34,0.7114,3.74045309270899,3.13653179297469,0.798286827775165,0.414105282966531,0.549414786012215
2081500,3.26657905544148,2.79155994524298,0.0972699197764954,0.0436247713972968,0.854582086599984,23.05,1.15829145728643,265.2,4.7654986522911,0.814531673274444,0.178727035105163,0.0,-14.0159,0.320793409309302,3,1.1484375,1.4979457896396,0.459580358759002,0.828652080047872,0.682119700186416,24.6649873569497,33.7689818637591,27.9036396785438,0.0,0.0,0.246507031386943,36.19417,-78.58306,132.21,6.46534,428.37,432.82,0.8481,3.92024223446729,3.14069002907884,0.804627352209743,0.379574896703892,0.668339419362045
2082950,3.26311567419576,3.15805412731006,0.178218747307137,0.0329927432325966,0.967803302924102,22.9,1.16539440203562,260.8,4.64470169189671,0.663425716451175,0.25462301722777,0.0,-14.0079,0.453919252355709,3,1.48419540229885,1.50000001490116,0.435697466013641,1.06038641112344,0.66139712073998,40.067245621006,26.3300471588065,33.5325546068401,0.0,0.0,0.0,36.18333,-77.87611,79.77,6.54582,460.85,461.92,0.7774,5.26206756916406,3.83804295028276,0.868648024220554,0.285769595563814,0.958847579263107
2092500,3.78279123887748,3.26780060232717,0.252330607045602,0.0120832517590196,0.863859620045243,20.95,1.28134556574924,254.35,4.50575730735164,0.617161542361913,0.382838457638087,0.382838457638087,-12.5406,0.406554091133528,3,44.2068965517241,1.50000001490116,0.432994800352964,3.02725830683265,0.648837727980659,59.9072423585615,20.3231266633895,14.9611504354183,0.0,4.70853421853789,0.0,35.06417,-77.46139,21.88,2.57074,447.58,435.17,0.7118,3.82676062304878,2.59782876758115,0.781631016042909,0.257270004783273,0.394503257724304
2096846,3.34620396988364,3.19013757700205,0.101371880842616,0.0392525452032849,0.953360167435634,23.2,1.18367346938776,259.25,4.60479573712256,0.810392128336641,0.189607871663359,0.0,-13.7966,0.319098297357277,3,1.03125,1.4966754736832,0.458823478098808,0.807839211758365,0.704366038658137,24.4063849799773,44.4368233948023,31.1336627827697,0.0,0.0,0.0,35.98722,-79.20611,182.85,7.73462,19.57,19.58,0.9156,4.99332332092985,4.15626837830887,0.865021698917312,0.400102281812965,0.622104723406178
2102908,3.35506776180698,3.01971446954141,0.17119043776273,0.0235111757954398,0.900045746889787,23.7,1.264,263.9,4.81130355515041,0.984697843327091,0.0153021566729091,0.0,-10.9658,0.729819530247114,3,1.0,1.50000001490116,0.398506666637841,3.89926729224497,0.603000006079674,71.0000000198682,13.6666666451428,15.333333334989,0.0,0.0,0.0,35.18278,-79.1775,106.88,10.48159,19.73,20.06,0.6906,3.02299760761192,1.70994071500244,0.682361794256493,0.160119280061686,0.788302948551575
2108000,3.81036824093087,3.20783753593429,0.275438917371904,0.0092819261110396,0.841870741382891,21.2,1.2887537993921,261.05,4.77239488117002,0.931107645694035,0.0688923543059651,0.0688923543059651,-12.9173,0.500014585289365,3,29.437527593819,1.50000001490115,0.409908982925787,2.97238423822289,0.599144559153631,62.1613410504535,18.7036986740296,15.2189938778709,0.0,0.411204926884832,3.48781280630453,34.82889,-77.83222,31.61,3.14028,1569.48,1550.74,0.4232,2.63702849759526,1.98228425819537,0.718475186580843,0.315517396733031,0.644190679613565
2111180,3.71566872005476,2.72063859000684,0.0890534368813299,0.0460568781002514,0.732206984794584,20.1,1.18934911242604,239.25,4.07580919931857,1.0,0.0,0.0,-14.1,0.636780747168883,3,1.03571428571429,0.906177693311326,0.440771790153861,1.44711802357806,0.377540899168046,39.9708169829452,39.9385849631786,20.188242514487,0.0,0.0,0.0,36.07139,-81.40306,551.06,56.42993,131.47,130.87,1.0,5.03187822284585,4.25318829488287,0.892727998275567,0.436106107427534,0.656840636487286
2111500,3.58283504449008,2.94495300479124,0.0689831421155967,0.0523692516718814,0.821961649984469,21.45,1.20505617977528,248.15,4.34208223972004,1.0,0.0,0.0,-14.1,0.724851457683656,3,1.00854700854701,1.30607861664149,0.447660966263866,1.13490229079096,0.576852583230819,33.9785290433423,41.5159904584064,24.566277012402,0.0,0.0,0.0,36.175,-81.16889,454.02,35.95807,233.66,233.35,0.9831,4.92925238222501,4.05551787084901,0.881133066876777,0.39957481291272,0.724631344838321
2112120,3.55881587953457,2.79970703627652,0.0771106154436244,0.0524049751607388,0.786696230163691,21.25,1.20056497175141,252.0,4.48398576512456,0.829655125253756,0.170344874746244,0.0,-14.1,0.698715844051485,3,0.997942386831276,1.24536400392802,0.441971010676891,1.19957919655718,0.532531854655498,37.3022729873295,35.5864887924669,27.1885450840555,0.0,0.0,0.0,36.25028,-81.04444,460.03,35.93547,322.27,329.79,0.901,4.90181182235316,4.01396924554183,0.877259310157319,0.394209014454276,0.717169377142482
2112360,3.44035318275154,2.86083683778234,0.0972009068536146,0.0531136274470014,0.831553240558369,22.5,1.18733509234829,251.1,4.45212765957447,1.0,0.0,0.0,-14.1,0.753729233539518,3,1.0064308681672,1.26174977625745,0.439587232839745,1.17443687221834,0.486764943602626,34.8156970760086,30.5277435455602,25.4074762940347,0.0,0.0,9.29403201476544,36.31139,-80.80722,405.86,23.71832,205.3,206.82,0.8821,4.71433794550922,3.87999988911718,0.865150874873452,0.405740417567654,0.54191369538891
2118500,3.49772073921971,2.85434324435318,0.0645013209437337,0.0413708350211441,0.816058072432033,22.35,1.2382271468144,250.15,4.55646630236794,1.0,0.0,0.0,-14.1,0.651345198007089,3,1.04391891891892,1.50000001490116,0.446813635467312,0.837893772198606,0.687391154305071,31.0881765348755,30.8300320347641,37.9490644680079,0.0,0.0,0.0,36.00056,-80.74556,336.82,18.17467,400.53,400.53,0.7055,3.85140129809756,3.21558857615898,0.815122726646121,0.413595251924537,0.69485076569058
2125000,3.23351813826146,3.07863812457221,0.0763693403128905,0.0247912331690011,0.95210170252129,24.2,1.23155216284987,267.9,5.05471698113208,0.615394973786281,0.384605026213719,0.0,-14.7769,0.271949561961418,3,1.06787330316742,1.07345295903347,0.468347472541927,0.647061355061546,0.459615502456884,15.9171336875231,43.6492382193609,29.9467321194939,0.0,0.0,10.3094914087597,35.33472,-80.33556,190.23,9.32187,144.55,145.07,0.3877,3.13798726622954,2.43450236945778,0.765736272306212,0.334612455464501,1.0
2128000,3.24067624914442,2.93767863107461,0.0530263818075362,0.0256704433801346,0.90650173149823,22.45,1.30523255813953,255.65,4.88347659980898,0.853690369881646,0.146309630118354,0.0,-14.2609,0.402625266242992,3,1.05651105651106,1.42562644821061,0.460181293424618,0.771353929505303,0.671788166415301,23.2965225569368,44.9922398605684,31.7233636338703,0.0,0.0,0.0,35.38722,-79.83139,195.23,8.97028,273.48,271.99,0.8588,4.7566050003026,3.90870651724432,0.853154451659852,0.388510223929043,0.529991017516312
2137727,3.981318275154,2.76627763175907,0.0433707275701464,0.0405315310761795,0.69481449122579,18.15,1.2560553633218,237.75,4.23419412288513,0.997922127845432,0.0020778721545685,0.0,-14.1023,0.680549449870027,3,1.04115226337449,1.18421254992371,0.439667123054701,1.45135690351336,0.505794642474395,40.5186359931733,38.432808820635,21.0713887432278,0.0,0.0,0.0,35.68583,-82.06028,602.18,65.11037,329.54,329.3,0.9861,4.94385882074169,4.21224896255214,0.884545811342185,0.438529763154719,0.832261949630845
2140991,3.72775496235455,2.76834253251198,0.0809251831617219,0.0420384668349782,0.742629963736516,19.95,1.20909090909091,234.95,4.09320557491289,0.958175752179893,0.0418242478201066,0.0,-14.1,0.654308495204531,3,1.05412371134021,1.27603708108877,0.433987075835089,1.62963636885735,0.503033430928299,43.1295960225553,34.5373905280254,17.7709870877079,0.0,0.0,4.51521570718257,35.83361,-81.71194,529.42,43.76522,521.99,522.11,0.9821,5.22739207116308,4.24349899513522,0.893465384016814,0.379211276568303,0.760817540707052
2143000,3.70449828884326,2.91763767282683,0.0189528900594071,0.0313262156816952,0.787593203002362,22.0,1.34969325153374,249.55,4.91724137931034,1.0,0.0,0.0,-14.1,0.664090766689943,3,1.07507507507508,1.50000001490116,0.436002857984283,1.29360083648407,0.579157718631852,37.1905940707889,27.5439222155707,26.0490415142333,0.0,0.0,9.25818040206742,35.68444,-81.40333,399.35,27.07084,216.67,222.1,0.6406,5.02399886715795,3.9857658813924,0.867145940721796,0.364828429324683,0.928442735066353
2143040,4.04584941820671,2.81041832991102,0.0074502554255376,0.0345610698452001,0.694642345625586,22.85,1.36417910447761,256.85,5.04121687929343,1.0,0.0,0.0,-14.1,0.599046224885819,3,1.02912621359223,1.50000001490116,0.437797943796851,1.33273520161034,0.597054889579178,37.1473971437396,31.1285696416188,23.6513848785389,0.0,0.0,8.06122326785996,35.59069,-81.56704,411.33,33.1444,66.48,68.19,0.9465,5.15514869581162,4.25010353619456,0.890847641475189,0.392197946656635,1.0
2149000,3.82159753593429,2.99409058179329,0.0478472780280605,0.029590457635321,0.78346569821652,20.35,1.26791277258567,245.6,4.55658627087199,1.0,0.0,0.0,-14.1,0.699589032328056,3,1.05610561056106,1.17191799121664,0.439314424972062,1.35664245068071,0.493341616428037,39.7779091372103,35.4242239096374,24.8674163597262,0.0,0.0,0.0,35.42345,-82.1115,403.91,39.54624,203.85,203.73,0.9755,5.14733181143106,4.39656480552558,0.888101181287854,0.450501123310171,0.722414554692596
2152100,3.77346201232033,3.10972069815195,0.0081675846843485,0.0300807469143999,0.824102823348621,23.15,1.34202898550725,255.25,4.91337824831569,1.0,0.0,0.0,-14.1,0.654845449550943,3,1.05579399141631,1.50000001490116,0.438150621596746,1.33716114749993,0.605982148592895,37.4979995031803,31.9199587931034,23.7598519529663,0.0,0.0,6.80198356073359,35.49306,-81.68222,414.31,40.11642,154.99,156.68,0.9009,5.15563251354322,4.35214147636752,0.890226914921666,0.436464820168553,0.981943943680874
2177000,5.37447775496235,2.81164224503765,-0.0368598641018398,0.0267395574591906,0.523147061580375,18.95,1.24671052631579,231.7,4.18231046931408,0.901321256484654,0.0943378719034562,0.0,-14.1,0.733192898381514,3,1.00392670157068,1.3101613319676,0.431476658637712,1.78285416162325,0.412019443244187,34.9909374266273,27.0212354365479,16.0220718474464,0.0,0.0,21.9595875327046,34.81398,-83.30599,705.59,47.86459,526.77,527.23,0.9731,5.5136802990831,4.18115637620031,0.890163292936654,0.293348922009413,0.999814485416772
2178400,5.21309240246407,2.81214142368241,-0.0770469741459704,0.033836252850455,0.539438246357037,20.15,1.27936507936508,236.65,4.18479221927498,0.957112234127722,0.0362764598817192,0.0,-14.0994,0.722336618025632,3,1.00444444444444,1.50000001490116,0.427656991819368,2.00846176059024,0.482739388184041,37.2321470481298,24.5818707460592,14.8954370891004,0.0009703950984061,0.0,23.2518254353643,34.89037,-83.53044,797.91,59.8088,151.28,152.12,0.9777,4.96105305591515,4.20076354834124,0.892712954785559,0.435319538015568,0.871478216538033
2193340,3.27406570841889,3.02470223134839,-0.0721573978685463,0.0127448828346305,0.923836752442295,24.6,1.24873096446701,273.1,5.30291262135922,0.654942346952016,0.345057653047984,0.0,-14.1,0.400188653512563,3,1.04545454545455,1.50000001490116,0.438302913000851,0.955125162712831,0.66211009860637,36.6285574923572,23.4985884341274,39.5200930135407,0.0,0.0,0.195470394955577,33.68263,-82.85792,167.93,7.49879,87.87,89.61,0.8688,4.67935755669617,3.4315075071478,0.82947255627512,0.273614243592109,0.774148622235082
2196000,3.32446680355921,3.90583292265572,-0.0168230878908123,0.014697822503637,1.17487499603669,22.45,1.19733333333333,261.5,4.84259259259259,0.820199337841139,0.137584164723251,0.0,-14.0784,0.323145980934591,3,1.31293532338308,1.36878049909613,0.457560711936716,0.75691595421773,0.616410489434797,24.2930917361569,37.5082503325754,32.8072935175685,0.0,0.0,2.66236768692552,33.7293,-82.18179,142.19,7.2448,1408.38,1408.7,0.8727,4.76769504611559,3.23309839543129,0.83135035252581,0.223176768809838,0.590810227162036
2198100,3.31921834360027,3.60322032854209,0.0761429488063379,0.0030935926215692,1.08556291136719,25.4,1.36193029490617,280.85,6.15224534501643,1.0,0.0,0.0,-15.2,0.437351335247776,3,31.7913043478261,1.50000001490116,0.408382628891573,2.84356441326312,0.600595336407655,63.4465547130414,18.7665709565799,17.6304416646153,0.0,0.0,0.0,32.93766,-81.81539,83.45,5.25896,79.49,79.75,0.45,2.73026217962683,1.90125696474784,0.705479113766269,0.279467905751927,0.586844148195246
2202600,3.34136481861739,3.16501875427789,0.181096073310395,0.000456804897604,0.947223343180927,24.8,1.42939481268012,271.1,5.89347826086957,0.7578625468364,0.24122003638425,0.0,-12.847,0.377938386443722,3,46.9363636363636,1.50000001490116,0.399760805843775,3.58344097028002,0.61437470200098,70.5191843302998,15.7523196516632,13.78906056,0.0,0.0,0.0,32.16798,-81.48817,34.93,2.40016,590.47,623.34,0.6165,2.54187446492095,1.66103851258708,0.693048847818575,0.247333466450894,0.370211454753546
2212600,3.3718726899384,4.01767518138261,-0.0972154298650485,0.0090237999831922,1.19152635666562,24.6,1.28125,274.0,5.55217831813577,0.876013614794757,0.121695451287377,0.0,-14.1,0.355084384907265,3,1.05860805860806,1.50000001490117,0.438165887432496,1.04984906102124,0.645228511104078,37.5340006730671,22.7595594978917,35.6006320940979,0.0,0.0,1.14446878792418,33.09985,-83.72351,159.45,7.25507,187.96,189.79,0.927,5.51153795359543,4.21095971388185,0.87286350365816,0.292669299153987,0.905894082624215
2215100,3.35439835728953,3.15870158795346,-0.0409869802640485,0.0010333057458655,0.941659651451117,23.6,1.22916666666667,271.2,5.27113702623907,0.717558452821849,0.183771705631641,0.717558452821849,-12.5398,0.484350140107019,3,1.18121911037891,1.50000001490116,0.412255772974042,2.3572105267119,0.594117823268349,58.9576596656364,16.6326106562062,24.3901359479851,0.0,0.0,0.0,32.23944,-83.50167,113.08,4.53352,420.29,425.51,0.1516,2.40889726818858,1.77136740342861,0.683435986942373,0.294625683540903,0.536167549516255
2216180,3.40909787816564,3.18906409308693,0.0070646098978965,0.000534865436369,0.935456888319936,24.75,1.26598465473146,278.9,5.77432712215321,1.0,0.0,0.0,-15.2,0.367343238198957,3,31.6720430107527,1.50000001490116,0.404011286582183,3.42147513616183,0.597164613261371,67.1195675536244,17.2585955879878,15.3484526801902,0.0,0.0,0.0,31.99139,-82.92194,83.53,5.30253,129.11,128.08,0.4884,2.70554720673749,1.72315862216558,0.697486657726554,0.226169628256476,0.999999999999881
2221525,3.35912388774812,3.14240887063655,-0.091209428289791,0.0095385192188569,0.935484660776579,24.5,1.26288659793814,270.65,5.24515503875969,0.998437365010984,0.0010609967843258,0.0,-14.0988,0.529551421239063,3,1.14245416078984,1.50000001490116,0.435303742680067,1.07277938167536,0.652093259003833,39.3200247170905,23.2137997617951,37.4643843828792,0.0,0.0,0.0,33.25236,-83.48128,176.01,7.55177,490.8,493.28,0.8252,4.54554270289662,3.46411944980037,0.82050472179388,0.305972712680707,0.539267045240634
2231000,3.71943189596167,3.40487262149213,0.414359340302195,0.0002359180653982,0.915428139762131,20.9,1.24776119402985,252.65,5.15612244897959,0.939110290022701,0.0607075466921302,0.0,-13.0101,0.435578260283727,3,48.9348252846486,1.50000001490116,0.442658190399664,6.20428566037158,0.711252875743009,72.562578177968,9.1845919141168,7.05876221806019,0.195359754420114,10.9428317672324,0.0,30.35885,-82.0815,38.71,2.187,1748.37,1857.37,0.9529,4.25283157719909,2.0681812525432,0.79254602167532,0.0918973629873362,0.523057750456032
2231342,3.78349486652977,3.49840039698836,0.696951327207111,0.0,0.924647850836679,21.3,1.35668789808917,259.45,6.10470588235294,0.98782094652533,0.0121790534746704,0.0121790534746704,-12.9854,0.391852708961719,3,49.4774436090226,1.50000001490116,0.375515823517344,8.21888847623387,0.644207421861696,90.2847955271391,5.95873012652164,3.4588292813967,0.0,0.0,0.0,27.56865,-80.79617,21.9,0.94602,111.56,193.78,0.1387,1.94524322399072,1.04903253279207,0.609105742869899,0.161549277306079,0.539464124495951
2235200,3.74350171115674,4.12421270362765,0.60137284705323,0.0,1.1016991634694,20.1,1.32673267326733,249.75,5.70857142857143,1.0,0.0,0.0,-13.0,0.656614970850393,3,38.9433497536946,1.50000001490116,0.453899121864969,9.65403019496127,0.751751673128286,77.354290458786,4.52026029172791,2.88919625350225,3.9587723156593,14.5426397551262,0.0,28.87453,-81.48938,26.25,3.67575,297.7,300.67,0.6142,2.87110471363333,1.54706680454205,0.663277915845662,0.13288863865315,0.924496121447088
2245500,3.75599041752224,3.8102220807666,0.48273170579318,0.0004366285424588,1.01443871182188,20.1,1.32673267326733,252.95,5.55323819978046,1.0,0.0,0.0,-13.0,0.443286949689715,3,41.3024691358025,1.50000001490116,0.40383780578322,8.87809148211831,0.684376076224964,85.9711817291801,5.29615499748789,3.09458345747904,0.568667113100884,5.553524319857,0.0,29.97941,-81.85204,41.45,4.14377,348.43,351.1,0.8235,3.57395982807049,1.65262660037896,0.71976486769677,0.0968132557224132,0.923771866364591
2246000,3.70322108145106,3.28683586584531,0.453676111294111,0.0003326922230974,0.887561340128634,20.75,1.2888198757764,253.6,5.43622722400857,1.0,0.0,0.0,-13.0,0.415782774264026,3,43.7016129032258,1.50000001490116,0.380082673699675,6.66911729617002,0.637068281254565,86.4217848118997,7.55537026251123,5.94159964169716,1.36721009180453,0.0,0.0,30.1133,-81.90649,34.57,4.00959,451.06,451.22,0.8293,3.41958334943505,1.73047140969432,0.718484472492553,0.10906805213466,0.867539965002788
2296500,3.68024640657084,3.50799752224504,0.760373922903644,0.0,0.953196371846661,22.7,1.35928143712575,256.8,5.9102416570771,0.919545867808741,0.0804541321912587,0.0,-11.431,0.438322677365324,3,48.4762697751873,1.50000001490116,0.391853327969374,7.73510712672694,0.663466686075716,86.1626970131333,6.52573375379608,4.37534024215904,0.0,2.74005914370188,0.0,27.37504,-81.79647,31.23,1.71633,886.4,892.24,0.1676,2.05790350985673,1.10712672522206,0.63194809125341,0.15627812229725,0.450248357693887
2297155,3.96811635865845,3.86719143052704,0.759624424252745,0.0,0.974566036121598,24.3,1.41690962099125,270.6,6.91187739463602,0.967831721231695,0.0321682787683052,0.0,-13.0708,0.392088304681223,3,49.768115942029,1.50000001490116,0.374280702706552,8.48249571807917,0.644991713035407,91.1588566516699,5.39837812401814,3.44248877858512,0.0,0.0,0.0,27.48726,-82.02342,35.51,1.24624,93.6,97.92,0.1264,1.36527463820637,0.744267636871703,0.519045045171521,0.146520462734127,0.638268270328162
2297310,3.84166187542779,4.04290674880219,0.787050189212887,0.0,1.0523848479903,22.8,1.44303797468354,260.6,6.64795918367347,0.596948710525639,0.403051289474361,0.0,-14.3133,0.423763278958435,3,49.6382393397524,1.50000001490116,0.379339434451204,7.86383763403309,0.648550667663784,88.973808426943,6.13943831348047,4.19962531383622,0.0,0.566102223691454,0.0,27.19949,-81.98842,25.71,1.18116,528.38,537.07,0.1446,1.79762160881357,0.995954079343422,0.597264560820977,0.156687964480023,0.460053214041514
2298123,3.6844476386037,3.52557760438056,0.824779155032658,0.0,0.956880908671743,22.6,1.32941176470588,255.7,6.07363420427553,0.614796827160728,0.356563630868354,0.614796827160728,-11.9556,0.503475479512572,3,49.8744884038199,1.49420528938958,0.404665726473937,8.27675401461076,0.680186581639572,84.6839773374436,5.89690960378167,3.83862307652678,0.0,5.40183919782828,0.0,27.052,-81.78453,21.75,0.82221,540.65,541.3,0.1369,1.75643977596403,0.883308803011696,0.604274338936125,0.149445477839439,0.536342401679411
2298608,3.89631211498973,3.62255742642026,0.773908009142567,0.0,0.929740051492206,22.65,1.415625,265.9,6.75730622617535,0.972752699866987,0.027247300133013,0.0,-13.0599,0.395340338994341,3,49.4083526682135,1.50000001490116,0.386487011491089,8.09136209082811,0.657508606467098,87.9324434690768,6.30516541697101,3.74781677246074,0.0,1.95892998050318,0.0,27.34366,-82.15676,22.79,1.6186,312.34,313.85,0.0756,1.6150768320766,0.851039394663679,0.574742130369203,0.145178650490269,0.413797221764155
2299950,3.96277207392197,3.52270830937714,0.74985991347247,0.0,0.888950523437675,22.55,1.40062111801242,268.25,6.7739898989899,1.0,0.0,0.0,-13.0,0.35329692280357,3,49.3512396694215,1.50000001490116,0.373281734493801,8.79791073532315,0.64498480546815,91.9758473968096,5.01638323433,3.00692487223816,0.0,0.0,0.0,27.47365,-82.2112,33.67,1.61485,174.27,176.8,0.0572,1.58964988709343,0.775332745964247,0.554884635794472,0.120149458717096,0.470164458905992
2300700,3.89649691991786,4.35328966461328,0.724640389749514,0.0,1.11723164526588,22.3,1.41587301587302,265.25,6.54938271604938,0.701885393419089,0.290839797499045,0.007274809081866,-13.6311,0.362892499450028,3,49.3474576271186,1.50000001490116,0.399555287939816,9.04749315256232,0.679537493876673,87.1399932529919,4.85801315231257,2.8559791897998,0.0,4.89893434412393,0.0,27.79197,-82.35204,25.46,2.88661,73.84,85.85,0.0836,1.41297864200571,0.72327591911984,0.54562303220961,0.134260037272919,1.00000000000003
2310947,3.76080492813142,3.5473271321013,0.677665904780339,0.0,0.943236142232938,21.05,1.32389937106918,248.9,5.66325369738339,0.858097778170796,0.141902221829204,0.141902221829204,-11.1176,0.482623253155249,3,36.2954545454545,1.50000001490116,0.426762899227106,7.47698572092694,0.707562188941622,78.7013061210632,6.87172967220742,5.41520933865911,0.0005930379991343,8.99295461091126,0.0,28.31195,-82.05591,42.23,1.87911,649.56,581.55,0.3118,2.74560746000436,1.57813761478381,0.678994912180309,0.165802333035,0.995853382953654
2312200,3.59314579055441,3.78023446954141,0.636134618488208,0.0,1.05206821261715,21.85,1.30059523809524,255.6,5.99296600234467,0.510069567308172,0.489930432691828,0.489930432691828,-11.4552,0.554751069568713,3,20.4281200631912,1.50000001490116,0.381930024322988,6.48983092978833,0.643313413570288,84.8948374788384,8.21806177097736,6.80893637043574,0.0,0.0,0.0,28.57277,-82.15536,34.11,1.64182,413.48,466.7,0.4082,2.93409556238531,1.70803861096808,0.696267406370364,0.172977903321378,0.880136116629287
2314500,3.65192470910335,3.477918275154,0.269695205815501,0.0002496503583007,0.952352129956131,22.3,1.24929971988796,259.35,5.28207739307536,0.999496118859787,0.0005038811402134,0.0,-11.7986,0.585453008448747,3,49.3554920799792,1.50000001490117,0.460463656953666,6.24414979869381,0.736503071284102,69.0605054656083,9.49681068031532,7.06089810650312,0.0,14.2131916491729,0.0,30.68056,-82.56056,42.05,1.56449,3322.15,2808.45,0.9741,4.75816059386786,2.42066748993061,0.82609323932724,0.0938290710834088,0.578845419834409
2315500,3.66727857631759,3.7085363449692,0.277035735591472,0.0002426326463345,1.01125024123284,21.05,1.26047904191617,249.65,5.01809045226131,0.866708418434288,0.132503555405379,0.0,-12.269,0.571318502092433,3,49.4829889892367,1.50000001490116,0.445258534567283,5.91993421545963,0.713497754587366,71.2098716747828,9.80137289508379,7.50969085956243,0.156882262177249,11.1609788314452,0.0,30.32578,-82.73818,39.99,2.02123,6136.26,5915.63,0.9266,4.82020764900772,2.40055537568881,0.827409550313062,0.0887262783100483,0.523680645707772
2324400,3.85167282683094,3.81653318275154,0.3285884083575,0.0001972528892217,0.990876783761431,21.3,1.26409495548961,269.3,5.5987525987526,1.0,0.0,0.0,-13.0,0.499360016077663,3,49.2925170068027,1.50000001490116,0.680022876755676,13.9556686000178,1.05198018804701,37.2207383989458,2.98521502290941,1.84620568087685,0.0,57.8631446542032,0.0,30.09827,-83.47181,31.14,0.92155,176.27,210.24,0.8795,4.42033464172447,2.11141974097776,0.822475802804867,0.0986818628077806,0.992038350687704
2327100,4.16839972621492,3.26890376454483,0.246853688444454,0.0001008204882995,0.784210723359089,22.75,1.45367412140575,267.55,5.91270718232044,0.970085266905506,0.0299147330944936,0.0299147330944936,-12.9641,0.338496693546134,3,49.2992874109264,1.50000001490116,0.529979793875028,10.5240408167027,0.851966462330879,63.3662638237309,4.72601883615924,2.70280959084572,0.0,29.3569438109723,0.0,30.12937,-84.49435,25.14,1.56064,271.12,299.93,1.0,4.77580582814947,2.18518846597743,0.857785189356194,0.0777254693304694,0.911987034771975
2342933,3.81460369609856,3.27510633812457,-0.066124138832765,0.0027962712555372,0.858570535511784,23.1,1.21899736147757,275.8,5.46679881070367,0.987847403043524,0.0121525969564764,0.0,-12.7573,0.339008841249517,3,1.67970660146699,1.50000001490116,0.414141823067488,2.48019407172767,0.610701363997846,57.6554877896222,20.0071769438117,20.0714695897721,0.0,0.0,2.20005711491491,32.01766,-85.29577,127.7,7.99022,290.1,290.04,0.9083,4.91797538474336,3.51423174863121,0.832052509696639,0.256534853840066,0.748399609814207
2349900,3.39147707049966,3.15703091033539,-0.0312076865417968,0.0010817469729248,0.930871960714825,23.85,1.21065989847716,272.5,5.22531160115053,0.866706259604174,0.132749353310773,0.866706259604174,-12.2525,0.465819688187736,3,1.20571428571429,1.50000001490116,0.411494050582113,2.40736397454555,0.595234764128045,59.6153024100331,16.5244446182531,23.9249189071333,0.0,0.0,0.0,32.19556,-83.90222,116.19,3.41104,122.87,124.29,0.0989,1.8519289843841,1.4255002595712,0.655564809862036,0.316528696016026,0.99999999999991
2350900,3.63582067077344,3.15648425735797,-0.050833314877925,0.001767717746493,0.868162800968536,22.1,1.23809523809524,269.05,5.29105211406096,0.911789317394303,0.0767788755171916,0.0101653321950688,-12.5837,0.62268334387136,3,1.19663512092534,1.50000001490116,0.406461771336503,2.99152907080936,0.599086313820444,64.5419197352978,16.854671998034,18.6181152415492,0.0,0.0,0.0,31.76444,-84.25333,139.77,6.74759,1365.12,1365.59,0.3941,3.23322682360858,2.26498910054355,0.728975208853944,0.258408938930943,0.786239605875217
2361000,3.9580424366872,3.29058316221766,-0.0359430925396891,0.0015124422847458,0.831366316772442,21.4,1.22285714285714,262.95,5.03735632183908,0.724140833697359,0.219605919884016,0.0,-14.2703,0.567095276929963,3,3.89028850060951,1.50000001490116,0.408211546340427,2.97038735009324,0.613367056800085,63.3599875242765,18.1909773064956,18.4250577705399,0.0,0.0,0.0,31.34295,-85.61049,117.14,8.27039,1781.61,1779.3,0.4408,2.9741130556848,2.13347315135066,0.718239356657395,0.272116451075977,0.847737575918424
2363000,3.96039698836413,4.17131125256673,-0.0564163038164559,0.0026556564479946,1.05325583895308,22.85,1.1994750656168,269.8,5.11469194312796,0.998605882041568,0.0013937437043539,0.0,-13.169,0.494044552529935,3,3.62846068660022,1.50000001490116,0.41541645386093,2.62415250186404,0.597949804828862,58.0460992903874,21.6130310794451,16.7061839545114,0.0,0.33628498940577,3.24893980508011,31.59489,-85.783,135.39,7.57689,1292.51,1292.62,0.635,3.79146086258454,2.76864162044451,0.774037908637042,0.283771536788565,0.87129164936872
2369800,4.61982477754962,3.71741600273785,0.0380728503805569,0.0008723526438152,0.804666016945687,21.0,1.25,262.3,4.98195631528965,1.0,0.0,0.0,-13.0,0.542232429118168,3,37.1744548286604,1.50000001490116,0.435162580583187,2.8563380296324,0.627437046672031,57.3021340831677,20.1312353648417,17.9661510944673,0.0,4.60230047752868,0.0,31.02768,-86.70996,72.29,4.2203,227.51,231.14,0.9643,4.7856085488563,2.6565141364343,0.834547531173437,0.11998486297589,0.527737453728973
